"CAMPAIGN_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
12028067742,Kralsu - 8 J,13147,222,122253794,1.00,2022-04-06,Mobile devices with full browsers,Cross-network,Cross-network,USD,122253794,1.69%,550693,0.45%,206.45,550693,9298988,Cross-network,1.00
12028067742,Kralsu - 8 J,13836,144,130061003,1.00,2022-04-05,Mobile devices with full browsers,Cross-network,Cross-network,USD,130061003,1.04%,903201,0.69%,285.51,903201,9400188,Cross-network,1.00
12028067742,Kralsu - 8 J,2992,20,67870000,0.60,2022-04-29,Computers,Cross-network,Cross-network,USD,113116667,0.67%,3393500,3.00%,1030.96,3393500,22683824,Cross-network,0.60
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-20,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,2,0,0,0.00,2022-04-26,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-13,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12028067742,Kralsu - 8 J,4774,58,50555052,0.00,2022-04-01,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.21%,871639,0.00%,0.00,871639,10589663,Cross-network,0.00
16703768845,sink-Search-march-2022,2979,3,13152192,0.00,2022-04-02,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.10%,4384064,0.00%,0.00,4384064,4414969,Display Network,0.00
12028067742,Kralsu - 8 J,1039,16,5486419,0.00,2022-04-18,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.54%,342901,0.00%,0.00,342901,5280480,Cross-network,0.00
12028067742,Kralsu - 8 J,9012,82,67513069,1.00,2022-04-04,Mobile devices with full browsers,Cross-network,Cross-network,USD,67513069,0.91%,823330,1.22%,203.48,823330,7491463,Cross-network,1.00
12028067742,Kralsu - 8 J,1353,13,37770000,0.00,2022-04-01,Computers,Cross-network,Cross-network,USD,0,0.96%,2905385,0.00%,0.00,2905385,27915743,Cross-network,0.00
16703768845,sink-Search-march-2022,15,0,0,0.00,2022-04-01,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-15,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,1211,5,6680000,0.00,2022-04-07,Computers,Cross-network,Cross-network,USD,0,0.41%,1336000,0.00%,0.00,1336000,5516102,Cross-network,0.00
16703768845,sink-Search-march-2022,3,1,3830000,0.00,2022-04-17,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,33.33%,3830000,0.00%,0.00,3830000,1276666667,Google search,0.00
16703768845,sink-Search-march-2022,2,1,340000,0.00,2022-04-05,Computers,Search Network,Google search: Other,USD,0,50.00%,340000,0.00%,0.00,340000,170000000,Google search,0.00
12028067742,Kralsu - 8 J,408,5,3519139,0.00,2022-04-03,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.23%,703828,0.00%,0.00,703828,8625341,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-14,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
16703768845,sink-Search-march-2022,4,0,0,0.00,2022-04-14,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-19,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,1899,11,31110000,0.00,2022-04-08,Computers,Cross-network,Cross-network,USD,0,0.58%,2828182,0.00%,0.00,2828182,16382306,Cross-network,0.00
16703768845,sink-Search-march-2022,365,1,471046,0.00,2022-04-14,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.27%,471046,0.00%,0.00,471046,1290537,Display Network,0.00
16703768845,sink-Search-march-2022,4,0,0,0.00,2022-04-07,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,302,1,720000,0.00,2022-04-18,Computers,Cross-network,Cross-network,USD,0,0.33%,720000,0.00%,0.00,720000,2384106,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-09,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,2581,16,47508113,0.00,2022-04-04,Computers,Cross-network,Cross-network,USD,0,0.62%,2969257,0.00%,0.00,2969257,18406863,Cross-network,0.00
12028067742,Kralsu - 8 J,2,0,0,0.00,2022-04-14,Devices streaming video content to TV screens,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16703768845,sink-Search-march-2022,22,6,11480000,0.00,2022-04-20,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,27.27%,1913333,0.00%,0.00,1913333,521818182,Google search,0.00
12028067742,Kralsu - 8 J,2018,19,32593982,0.00,2022-04-11,Computers,Cross-network,Cross-network,USD,0,0.94%,1715473,0.00%,0.00,1715473,16151626,Cross-network,0.00
12028067742,Kralsu - 8 J,724,2,1201626,1.00,2022-04-17,Computers,Cross-network,Cross-network,USD,1201626,0.28%,600813,50.00%,239.00,600813,1659704,Cross-network,1.00
12028067742,Kralsu - 8 J,71,1,810000,0.00,2022-04-24,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.41%,810000,0.00%,0.00,810000,11408451,Cross-network,0.00
12028067742,Kralsu - 8 J,363,1,800000,0.00,2022-04-27,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.28%,800000,0.00%,0.00,800000,2203857,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-16,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,7026,73,18593177,0.00,2022-04-17,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.04%,254701,0.00%,0.00,254701,2646339,Cross-network,0.00
16703768845,sink-Search-march-2022,97,0,0,0.00,2022-04-04,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-20,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-16,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16703768845,sink-Search-march-2022,4,0,0,0.00,2022-04-05,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,19658,390,163620142,1.00,2022-04-07,Mobile devices with full browsers,Cross-network,Cross-network,USD,163620142,1.98%,419539,0.26%,172.65,419539,8323336,Cross-network,1.00
12028067742,Kralsu - 8 J,1853,19,15561007,0.00,2022-04-19,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.03%,819000,0.00%,0.00,819000,8397737,Cross-network,0.00
12028067742,Kralsu - 8 J,6178,74,46677236,1.00,2022-04-11,Mobile devices with full browsers,Cross-network,Cross-network,USD,46677236,1.20%,630773,1.35%,181.32,630773,7555396,Cross-network,1.00
12028067742,Kralsu - 8 J,438,6,7590000,0.00,2022-04-30,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.37%,1265000,0.00%,0.00,1265000,17328767,Cross-network,0.00
16703768845,sink-Search-march-2022,130,0,0,0.00,2022-04-20,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12028067742,Kralsu - 8 J,1513,8,10760000,0.00,2022-04-02,Computers,Cross-network,Cross-network,USD,0,0.53%,1345000,0.00%,0.00,1345000,7111699,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-12,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12028067742,Kralsu - 8 J,226,3,2310000,0.00,2022-04-29,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.33%,770000,0.00%,0.00,770000,10221239,Cross-network,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-19,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,32,0,0,0.00,2022-04-03,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12028067742,Kralsu - 8 J,7033,85,51086367,0.00,2022-04-12,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.21%,601016,0.00%,0.00,601016,7263809,Cross-network,0.00
12028067742,Kralsu - 8 J,1008,14,6834868,0.00,2022-04-05,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.39%,488205,0.00%,0.00,488205,6780623,Cross-network,0.00
12028067742,Kralsu - 8 J,420,4,5086269,0.00,2022-04-21,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.95%,1271567,0.00%,0.00,1271567,12110164,Cross-network,0.00
12028067742,Kralsu - 8 J,336,5,2014971,0.00,2022-04-11,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.49%,402994,0.00%,0.00,402994,5996938,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-07,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-14,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,8642,124,133914235,0.00,2022-04-21,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.43%,1079954,0.00%,0.00,1079954,15495746,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-12,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,155,0,0,0.00,2022-04-05,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
16703768845,sink-Search-march-2022,239,0,0,0.00,2022-04-01,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12028067742,Kralsu - 8 J,3195,32,13003734,0.00,2022-04-09,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.00%,406367,0.00%,0.00,406367,4070026,Cross-network,0.00
12028067742,Kralsu - 8 J,114,0,0,0.00,2022-04-15,Computers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
12028067742,Kralsu - 8 J,2883,21,49864221,0.00,2022-04-28,Computers,Cross-network,Cross-network,USD,0,0.73%,2374487,0.00%,0.00,2374487,17295949,Cross-network,0.00
12028067742,Kralsu - 8 J,330,5,3441792,0.00,2022-04-02,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.52%,688358,0.00%,0.00,688358,10429673,Cross-network,0.00
12028067742,Kralsu - 8 J,7642,107,89920217,1.00,2022-04-02,Mobile devices with full browsers,Cross-network,Cross-network,USD,89920217,1.40%,840376,0.93%,202.71,840376,11766582,Cross-network,1.00
12028067742,Kralsu - 8 J,1971,19,36010000,0.00,2022-04-09,Computers,Cross-network,Cross-network,USD,0,0.96%,1895263,0.00%,0.00,1895263,18269914,Cross-network,0.00
12028067742,Kralsu - 8 J,2601,27,60770000,0.00,2022-04-30,Computers,Cross-network,Cross-network,USD,0,1.04%,2250741,0.00%,0.00,2250741,23364091,Cross-network,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-18,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12028067742,Kralsu - 8 J,673,7,8550000,0.00,2022-04-22,Computers,Cross-network,Cross-network,USD,0,1.04%,1221429,0.00%,0.00,1221429,12704309,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-13,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-11,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,7709,72,58400241,0.00,2022-04-28,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.93%,811114,0.00%,0.00,811114,7575592,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-10,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,1497,15,7471486,0.00,2022-04-16,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.00%,498099,0.00%,0.00,498099,4990973,Cross-network,0.00
12028067742,Kralsu - 8 J,8188,75,51431808,0.00,2022-04-08,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.92%,685757,0.00%,0.00,685757,6281364,Cross-network,0.00
12028067742,Kralsu - 8 J,518,9,6745493,0.00,2022-04-04,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.74%,749499,0.00%,0.00,749499,13022187,Cross-network,0.00
16703768845,sink-Search-march-2022,530,3,2019848,0.00,2022-04-12,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.57%,673283,0.00%,0.00,673283,3811034,Display Network,0.00
16703768845,sink-Search-march-2022,56,3,10260000,0.00,2022-04-19,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,5.36%,3420000,0.00%,0.00,3420000,183214286,Google search,0.00
12028067742,Kralsu - 8 J,177,0,0,0.00,2022-04-18,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16703768845,sink-Search-march-2022,554,0,0,0.00,2022-04-02,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12028067742,Kralsu - 8 J,13,0,0,0.00,2022-04-25,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
12028067742,Kralsu - 8 J,2,0,0,0.00,2022-04-17,Devices streaming video content to TV screens,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
12028067742,Kralsu - 8 J,912,15,21610000,0.00,2022-04-19,Computers,Cross-network,Cross-network,USD,0,1.64%,1440667,0.00%,0.00,1440667,23695175,Cross-network,0.00
16703768845,sink-Search-march-2022,5,0,0,0.00,2022-04-14,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12028067742,Kralsu - 8 J,635,3,2300789,0.00,2022-04-14,Computers,Cross-network,Cross-network,USD,0,0.47%,766930,0.00%,0.00,766930,3623290,Cross-network,0.00
12028067742,Kralsu - 8 J,1808,12,31900000,0.00,2022-04-13,Computers,Cross-network,Cross-network,USD,0,0.66%,2658333,0.00%,0.00,2658333,17643805,Cross-network,0.00
