"CAMPAIGN_PERFORMANCE_REPORT (Sep 1, 2021-Sep 30, 2021)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
12954424223,Kew Labs Website Traffic,16406,124,105170000,2.33,2021-09-02,Mobile devices with full browsers,Search Network,Google search: Top,USD,45072864,0.76%,848145,1.88%,2.33,848145,6410460,Google search,2.33
14493197960,Brand Campaign,7,1,10000,0.00,2021-09-18,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,14.29%,10000,0.00%,0.00,10000,1428571,Google search,2.00
12954424223,Kew Labs Website Traffic,2232,22,23190000,4.00,2021-09-03,Computers,Search Network,Google search: Top,USD,5797500,0.99%,1054091,18.18%,3.00,1054091,10389785,Google search,4.00
12954424223,Kew Labs Website Traffic,1576,18,16480000,5.00,2021-09-05,Computers,Search Network,Google search: Top,USD,3296000,1.14%,915556,27.78%,4.00,915556,10456853,Google search,5.00
12954424223,Kew Labs Website Traffic,27792,242,211620000,4.75,2021-09-22,Mobile devices with full browsers,Search Network,Google search: Top,USD,44551579,0.87%,874463,1.96%,4.75,874463,7614421,Google search,4.75
12954424223,Kew Labs Website Traffic,1304,12,10870000,2.00,2021-09-12,Computers,Search Network,Google search: Top,USD,5435000,0.92%,905833,16.67%,2.00,905833,8335890,Google search,2.00
12954424223,Kew Labs Website Traffic,15656,108,100040000,0.00,2021-09-03,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.69%,926296,0.00%,0.00,926296,6389882,Google search,0.00
12954424223,Kew Labs Website Traffic,13397,109,113140000,4.33,2021-09-10,Mobile devices with full browsers,Search Network,Google search: Top,USD,26109227,0.81%,1037982,3.98%,3.33,1037982,8445174,Google search,4.33
14493197960,Brand Campaign,11,2,160000,0.00,2021-09-22,Computers,Search Network,Google search: Top,USD,0,18.18%,80000,0.00%,0.00,80000,14545455,Google search,2.00
12954424223,Kew Labs Website Traffic,2406,15,14200000,2.00,2021-09-15,Computers,Search Network,Google search: Top,USD,7100000,0.62%,946667,13.33%,2.00,946667,5901912,Google search,2.00
12954424223,Kew Labs Website Traffic,16481,122,110270000,4.00,2021-09-05,Mobile devices with full browsers,Search Network,Google search: Top,USD,27567500,0.74%,903852,3.28%,3.00,903852,6690735,Google search,4.00
14493197960,Brand Campaign,6,1,40000,0.00,2021-09-07,Computers,Search Network,Google search: Top,USD,0,16.67%,40000,0.00%,0.00,40000,6666667,Google search,1.00
12954424223,Kew Labs Website Traffic,2968,30,29510000,0.00,2021-09-21,Computers,Search Network,Google search: Top,USD,0,1.01%,983667,0.00%,0.00,983667,9942722,Google search,0.00
12954424223,Kew Labs Website Traffic,414,0,0,0.00,2021-09-13,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,261,0,0,0.00,2021-09-28,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,2077,9,9910000,0.00,2021-09-25,Computers,Search Network,Google search: Top,USD,0,0.43%,1101111,0.00%,0.00,1101111,4771305,Google search,0.00
12954424223,Kew Labs Website Traffic,134,0,0,0.00,2021-09-08,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14443799423,Video Shopping - 2021-08-28,2,0,397757,0.00,2021-09-18,Mobile devices with full browsers,YouTube Videos,Google Display Network,USD,0,0.00%,0,0.00%,0.00,397757,198878500,YouTube Videos,0.00
12954424223,Kew Labs Website Traffic,314,0,0,0.00,2021-09-30,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14493197960,Brand Campaign,1,0,0,0.00,2021-09-09,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,13,0,0,0.00,2021-09-26,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14493197960,Brand Campaign,2,0,0,0.00,2021-09-15,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,240,6,4100000,0.00,2021-09-13,Tablets with full browsers,Search Network,Google search: Top,USD,0,2.50%,683333,0.00%,0.00,683333,17083333,Google search,0.00
12954424223,Kew Labs Website Traffic,553,0,0,0.00,2021-09-13,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,1009,3,2640000,0.00,2021-09-12,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.30%,880000,0.00%,0.00,880000,2616452,Google search,0.00
12954424223,Kew Labs Website Traffic,392,5,4470000,0.00,2021-09-02,Tablets with full browsers,Search Network,Google search: Top,USD,0,1.28%,894000,0.00%,0.00,894000,11403061,Google search,0.00
12954424223,Kew Labs Website Traffic,2,0,0,0.00,2021-09-04,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,711,1,950000,0.00,2021-09-22,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.14%,950000,0.00%,0.00,950000,1336146,Search partners,0.00
12954424223,Kew Labs Website Traffic,626,0,0,0.00,2021-09-23,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,143,0,0,0.00,2021-09-29,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,24,0,0,0.00,2021-09-21,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,547,0,0,0.00,2021-09-06,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,201,1,1320000,0.00,2021-09-26,Computers,Search Network,Google search: Other,USD,0,0.50%,1320000,0.00%,0.00,1320000,6567164,Google search,0.00
12954424223,Kew Labs Website Traffic,186,0,0,0.00,2021-09-27,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14493197960,Brand Campaign,1,0,0,0.00,2021-09-04,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,406,5,3830000,0.00,2021-09-24,Tablets with full browsers,Search Network,Google search: Top,USD,0,1.23%,766000,0.00%,0.00,766000,9433498,Google search,0.00
12954424223,Kew Labs Website Traffic,265,0,0,0.00,2021-09-23,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,21,0,0,0.00,2021-09-14,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,15,0,0,0.00,2021-09-16,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14493197960,Brand Campaign,1,0,0,0.00,2021-09-25,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14493197960,Brand Campaign,5,3,3590000,0.00,2021-09-28,Computers,Search Network,Google search: Top,USD,0,60.00%,1196667,0.00%,0.00,1196667,718000000,Google search,0.00
12954424223,Kew Labs Website Traffic,43,0,0,0.00,2021-09-13,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14493197960,Brand Campaign,3,0,0,0.00,2021-09-24,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,20,0,0,0.00,2021-09-15,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14443799423,Video Shopping - 2021-08-28,11,0,1063137,0.00,2021-09-13,Mobile devices with full browsers,YouTube Videos,Google Display Network,USD,0,0.00%,0,0.00%,0.00,265784,96648818,YouTube Videos,0.00
12954424223,Kew Labs Website Traffic,20,0,0,0.00,2021-09-30,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,58,0,0,0.00,2021-09-06,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,1144,1,400000,0.00,2021-09-04,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.09%,400000,0.00%,0.00,400000,349650,Google search,0.00
12954424223,Kew Labs Website Traffic,338,2,1550000,0.00,2021-09-01,Computers,Search Network,Search partners: Other,USD,0,0.59%,775000,0.00%,0.00,775000,4585799,Search partners,0.00
12954424223,Kew Labs Website Traffic,124,0,0,0.00,2021-09-14,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,392,0,0,0.00,2021-09-07,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,202,0,0,0.00,2021-09-30,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14493197960,Brand Campaign,7,1,3020000,0.00,2021-09-21,Computers,Search Network,Google search: Top,USD,0,14.29%,3020000,0.00%,0.00,3020000,431428571,Google search,0.00
12954424223,Kew Labs Website Traffic,189,0,0,0.00,2021-09-21,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14493197960,Brand Campaign,1,0,0,0.00,2021-09-03,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,292,3,2610000,0.00,2021-09-01,Tablets with full browsers,Search Network,Google search: Top,USD,0,1.03%,870000,0.00%,0.00,870000,8938356,Google search,0.00
12954424223,Kew Labs Website Traffic,822,5,4390000,0.00,2021-09-06,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.61%,878000,0.00%,0.00,878000,5340633,Google search,0.00
14493197960,Brand Campaign,2,0,0,0.00,2021-09-11,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,190,0,0,0.00,2021-09-16,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14443799423,Video Shopping - 2021-08-28,31,0,199013,0.00,2021-09-05,Mobile devices with full browsers,YouTube Videos,Google Display Network,USD,0,0.00%,0,0.00%,0.00,28430,6419774,YouTube Videos,0.00
12954424223,Kew Labs Website Traffic,219,1,870000,0.00,2021-09-10,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.46%,870000,0.00%,0.00,870000,3972603,Google search,0.00
14443799423,Video Shopping - 2021-08-28,10,0,188736,0.00,2021-09-21,Mobile devices with full browsers,YouTube Videos,Google Display Network,USD,0,0.00%,0,0.00%,0.00,62912,18873600,YouTube Videos,0.00
12954424223,Kew Labs Website Traffic,1095,3,1010000,0.00,2021-09-27,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.27%,336667,0.00%,0.00,336667,922374,Google search,0.00
12954424223,Kew Labs Website Traffic,2075,2,590000,0.00,2021-09-01,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.10%,295000,0.00%,0.00,295000,284337,Display Network,0.00
12954424223,Kew Labs Website Traffic,482,0,0,0.00,2021-09-03,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,1363,3,890000,0.00,2021-09-14,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.22%,296667,0.00%,0.00,296667,652971,Display Network,0.00
14493197960,Brand Campaign,1,0,0,0.00,2021-09-04,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14443799423,Video Shopping - 2021-08-28,2,0,26449,0.00,2021-09-15,Tablets with full browsers,YouTube Videos,Google Display Network,USD,0,0.00%,0,0.00%,0.00,26449,13224500,YouTube Videos,0.00
12954424223,Kew Labs Website Traffic,492,0,0,0.00,2021-09-04,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,15365,110,111730000,0.00,2021-09-14,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.72%,1015727,0.00%,0.00,1015727,7271721,Google search,0.00
12954424223,Kew Labs Website Traffic,1266,8,8400000,0.00,2021-09-26,Computers,Search Network,Google search: Top,USD,0,0.63%,1050000,0.00%,0.00,1050000,6635071,Google search,0.00
12954424223,Kew Labs Website Traffic,13388,119,119500000,0.00,2021-09-11,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.89%,1004202,0.00%,0.00,1004202,8925904,Google search,0.00
12954424223,Kew Labs Website Traffic,1604,0,0,0.00,2021-09-05,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,505,2,1100000,0.00,2021-09-21,Computers,Search Network,Google search: Other,USD,0,0.40%,550000,0.00%,0.00,550000,2178218,Google search,0.00
14493197960,Brand Campaign,2,1,100000,0.00,2021-09-04,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,50.00%,100000,0.00%,0.00,100000,50000000,Google search,0.00
12954424223,Kew Labs Website Traffic,2763,23,25380000,0.00,2021-09-13,Computers,Search Network,Google search: Top,USD,0,0.83%,1103478,0.00%,0.00,1103478,9185668,Google search,0.00
12954424223,Kew Labs Website Traffic,549,0,0,0.00,2021-09-05,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,106,0,0,0.00,2021-09-26,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,1358,0,0,0.00,2021-09-03,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12954424223,Kew Labs Website Traffic,37,0,0,0.00,2021-09-07,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14493197960,Brand Campaign,2,0,0,0.00,2021-09-27,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14493197960,Brand Campaign,6,1,4420000,0.00,2021-09-08,Computers,Search Network,Google search: Top,USD,0,16.67%,4420000,0.00%,0.00,4420000,736666667,Google search,0.00
12954424223,Kew Labs Website Traffic,172,0,0,0.00,2021-09-25,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14493197960,Brand Campaign,4,0,0,0.00,2021-09-19,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12954424223,Kew Labs Website Traffic,115,1,940000,0.00,2021-09-28,Computers,Search Network,Search partners: Other,USD,0,0.87%,940000,0.00%,0.00,940000,8173913,Search partners,0.00
12954424223,Kew Labs Website Traffic,486,0,0,0.00,2021-09-08,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12954424223,Kew Labs Website Traffic,278,2,1710000,0.00,2021-09-06,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.72%,855000,0.00%,0.00,855000,6151079,Google search,0.00
12954424223,Kew Labs Website Traffic,52,0,0,0.00,2021-09-24,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
